Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,8.65,10.16,0.0,0.1,12.01,20.25,5.24,7.04,7.71,0.0
Feb,0.0,9.37,0.0,0.1,27.9,3.58,5.3,29.4,5.25,0.0
Mar,12.94,9.5,16.84,20.0,29.46,27.62,43.1,54.78,23.94,2.4
Apr,110.97,82.09,2.4,24.87,38.36,21.06,2.3,78.82,31.83,85.7
May,95.07,194.39,23.22,41.93,116.41,107.96,129.63,77.4,114.66,162.9
Jun,215.9,393.88,59.33,238.11,207.98,200.67,228.76,181.73,203.3,254.0
Jul,74.85,411.33,89.14,462.75,341.72,324.94,260.41,451.96,330.28,388.1
Aug,268.81,542.66,110.85,335.98,335.63,284.89,293.95,524.72,282.78,259.8
Sep,80.86,431.65,64.79,180.58,202.42,199.19,205.68,237.38,203.7,169.7
Oct,187.51,173.17,64.7,83.63,140.9,169.09,113.66,11.42,166.64,67.5
Nov,5.09,20.18,17.05,0.0,28.85,25.02,22.53,0.0,22.12,0.0
Dec,0.0,5.03,0.0,28.93,13.58,8.62,16.62,17.62,10.02,12.5
