Month,SVM-2,MLR-2,ANN-2,SVM-3,MLR-3,ANN-3,SVM-4,MLR-4,ANN-4,Original
Jan,0.0,2.91,0.0,2.55,0.0,2.92,2.19,0.26,10.0,0.0
Feb,0.0,7.6,0.0,0.0,10.16,8.26,0.0,24.37,7.64,0.0
Mar,0.0,3.84,21.12,3.15,0.73,14.72,2.79,4.49,1.17,1.7
Apr,8.25,8.28,0.0,3.34,26.51,9.8,11.25,28.13,14.43,14.1
May,23.36,39.55,39.0,55.44,183.53,41.58,85.33,191.12,83.36,31.8
Jun,55.12,66.7,37.49,168.81,187.97,132.03,121.17,328.47,145.88,114.2
Jul,68.44,95.17,30.57,130.4,124.56,108.17,119.24,39.38,137.07,136.0
Aug,127.92,128.68,54.82,180.12,235.0,169.97,197.25,323.78,193.41,210.8
Sep,123.85,139.58,53.09,203.71,207.41,190.09,164.16,261.74,191.58,64.9
Oct,135.68,152.77,41.11,133.8,124.93,138.77,102.83,110.48,140.64,18.1
Nov,84.08,105.37,48.32,41.93,63.56,60.24,55.79,63.57,61.08,18.1
Dec,5.07,14.52,4.93,92.25,41.06,11.72,4.61,46.06,17.2,50.1
